ªL­§Íº,natural,99,1,1st
ªL­§Íº,natural,92,2,1st
ªL­§Íº,natural,91,3,1st
ªL­§Íº,natural,90,4,1st
ªL­§Íº,natural,92,5,1st
ªL­§Íº,natural,91,6,1st
ªL­§Íº,natural,93,7,1st
ªL­§Íº,natural,94,8,1st
ªL­§Íº,natural,95,9,1st
ªL­§Íº,natural,96,10,1st
ªL­§Íº,natural,95,11,1st
ªL­§Íº,natural,97,12,1st
ªL­§Íº,natural,98,13,1st
ªL­§Íº,natural,97,14,1st
ªL­§Íº,natural,103,15,1st
ªL­§Íº,natural,104,16,1st
ªL­§Íº,natural,105,17,1st
ªL­§Íº,natural,104,18,1st
ªL­§Íº,natural,105,19,1st
ªL­§Íº,natural,103,20,1st
ªL­§Íº,natural,102,21,1st
ªL­§Íº,natural,100,22,1st
ªL­§Íº,natural,99,23,1st
ªL­§Íº,natural,98,24,1st
ªL­§Íº,natural,95,25,1st
ªL­§Íº,natural,93,26,1st
ªL­§Íº,natural,92,27,1st
ªL­§Íº,natural,94,28,1st
ªL­§Íº,natural,93,29,1st
ªL­§Íº,natural,95,30,1st
ªL­§Íº,natural,96,31,1st
ªL­§Íº,natural,94,32,1st
ªL­§Íº,natural,93,33,1st
ªL­§Íº,natural,92,34,1st
ªL­§Íº,natural,100,35,1st
ªL­§Íº,natural,99,36,1st
ªL­§Íº,natural,98,37,1st
ªL­§Íº,natural,93,38,1st
ªL­§Íº,natural,92,39,1st
ªL­§Íº,natural,90,40,1st
ªL­§Íº,natural,91,41,1st
ªL­§Íº,natural,90,42,1st
ªL­§Íº,natural,92,43,1st
ªL­§Íº,natural,93,44,1st
ªL­§Íº,natural,95,45,1st
ªL­§Íº,natural,96,46,1st
ªL­§Íº,natural,97,47,1st
ªL­§Íº,natural,98,48,1st
ªL­§Íº,natural,96,49,1st
ªL­§Íº,natural,102,50,1st
ªL­§Íº,natural,103,51,1st
ªL­§Íº,natural,100,52,1st
ªL­§Íº,natural,101,53,1st
ªL­§Íº,natural,98,54,1st
ªL­§Íº,natural,97,55,1st
ªL­§Íº,natural,96,56,1st
ªL­§Íº,natural,97,57,1st
ªL­§Íº,natural,96,58,1st
ªL­§Íº,natural,95,59,1st
ªL­§Íº,natural,96,60,1st
ªL­§Íº,natural,95,61,1st
ªL­§Íº,natural,96,62,1st
ªL­§Íº,natural,95,63,1st
ªL­§Íº,natural,99,64,1st
ªL­§Íº,natural,98,65,1st
ªL­§Íº,natural,96,66,1st
ªL­§Íº,natural,95,67,1st
ªL­§Íº,natural,94,68,1st
ªL­§Íº,natural,96,69,1st
ªL­§Íº,natural,97,70,1st
ªL­§Íº,natural,96,71,1st
ªL­§Íº,natural,95,72,1st
ªL­§Íº,natural,98,73,1st
ªL­§Íº,natural,97,74,1st
ªL­§Íº,natural,98,75,1st
ªL­§Íº,natural,97,76,1st
ªL­§Íº,natural,95,77,1st
ªL­§Íº,natural,94,78,1st
ªL­§Íº,natural,93,79,1st
ªL­§Íº,natural,95,80,1st
ªL­§Íº,natural,94,81,1st
ªL­§Íº,natural,96,82,1st
ªL­§Íº,natural,97,83,1st
